feature_path,label,label_idx
C:\SoundModel\data\gtzan\features\country_country.00016_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00026_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00067_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00023_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00008_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00057_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00060_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00046_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00014_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00010_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00014_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00011_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00036_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00085_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00068_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00078_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00027_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00044_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00055_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00083_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00047_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00011_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00083_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00032_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00037_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00092_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00052_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00043_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00083_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00024_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00020_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00000_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00036_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00061_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00059_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00083_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00007_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00052_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00076_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00021_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00009_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00029_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00042_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00059_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00090_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00061_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00083_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00029_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00030_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00046_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00093_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00047_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00055_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00001_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\metal_metal.00007_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00064_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00006_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00058_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00071_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00053_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00093_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00017_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00094_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00075_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00051_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00099_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00038_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00056_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00016_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00000_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00080_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00025_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00047_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00049_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00063_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00053_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00018_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00014_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00081_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00073_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00007_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00029_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00091_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00028_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00043_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00089_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00056_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00067_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00088_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00018_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00062_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00009_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00075_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00035_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00048_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00064_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00051_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00066_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00024_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00066_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00067_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00080_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00006_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00053_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00021_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00080_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00075_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00087_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00083_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00058_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00095_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00090_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00072_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00067_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00054_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00093_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00018_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00062_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00094_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00069_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00077_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00008_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00025_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00088_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00075_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00080_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00082_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00066_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00089_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00006_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00061_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00060_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00082_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00018_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00044_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00022_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00085_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00038_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00022_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00042_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00041_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00096_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00070_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00067_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00087_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00005_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00054_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00082_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00044_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00020_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00096_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00050_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00089_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00049_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00076_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00024_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00051_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00060_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00078_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00014_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00079_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00087_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00024_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00095_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00060_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00042_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00053_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00045_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00063_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00081_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00035_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00005_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00011_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00013_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00092_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00049_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00098_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00090_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00072_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00094_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00047_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00047_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00013_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00080_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00001_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00060_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00050_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00089_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00049_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00036_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00028_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00039_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00093_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00012_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00063_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00068_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00048_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00085_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00088_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00090_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00092_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00085_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00079_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00047_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00002_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00030_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00061_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00035_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00045_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00045_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00001_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00036_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00074_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00061_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00065_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00024_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00089_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00019_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00057_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00042_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00064_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00078_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00072_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00094_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00086_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00073_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00008_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00067_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00094_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00083_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00089_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00093_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00009_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00008_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00082_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00052_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00036_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00039_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00089_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00034_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00066_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00074_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00026_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00097_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00043_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00073_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00044_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00024_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00092_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00060_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00094_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00057_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00026_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00026_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00013_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00007_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00099_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00063_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00033_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00052_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00093_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00096_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00069_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00070_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00004_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00047_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00043_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00095_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\jazz_jazz.00080_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00018_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00072_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00040_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00003_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00050_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00093_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00021_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00033_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00014_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00095_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00005_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\country_country.00060_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00069_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00048_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00002_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00033_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00078_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00036_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00025_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00058_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00083_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00064_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00043_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00088_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00069_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00078_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00097_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00084_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00098_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00089_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00080_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00008_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00029_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00005_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\metal_metal.00052_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00049_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00091_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00078_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00079_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00007_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00068_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00051_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00037_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00013_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00044_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00079_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00036_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00018_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00053_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00059_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00075_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\disco_disco.00044_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00048_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00055_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00057_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00051_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00083_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00082_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00034_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00098_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00090_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00019_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00028_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00008_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00065_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00097_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00054_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00016_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00033_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00097_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00048_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00076_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00018_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00031_chunk2.npy,hiphop,4
